ltable_id,rtable_id,label,id,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,ltable_extended_title,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,rtable_extended_title
2305,21369,0,2266,clickfree c2 500gb usb 3.0 portable external hard drive,hard drives,clickfree,hd527b3,84.98,clickfree c2 500gb usb 3.0 portable external hard drive hard drives clickfree hd527b3,seagate expansion 500 gb usb 2.0 portable external hard drive st905004exa101-rk,external hard drives,seagate,st905004exa101-rk,49.99,seagate expansion 500 gb usb 2.0 portable external hard drive st905004exa101-rk external hard drives seagate st905004exa101-rk
896,21369,0,5697,samsung s2 640gb usb 3.0 portable external hard drive red,hard drives,samsung,hx-mta64da / g42,78.88,samsung s2 640gb usb 3.0 portable external hard drive red hard drives samsung hx-mta64da / g42,seagate expansion 500 gb usb 2.0 portable external hard drive st905004exa101-rk,external hard drives,seagate,st905004exa101-rk,49.99,seagate expansion 500 gb usb 2.0 portable external hard drive st905004exa101-rk external hard drives seagate st905004exa101-rk
1927,21369,0,4560,iosafe rugged 500gb usb 3.0 portable external hard drive,hard drives,iosafe,pa50500u5yr,299.98,iosafe rugged 500gb usb 3.0 portable external hard drive hard drives iosafe pa50500u5yr,seagate expansion 500 gb usb 2.0 portable external hard drive st905004exa101-rk,external hard drives,seagate,st905004exa101-rk,49.99,seagate expansion 500 gb usb 2.0 portable external hard drive st905004exa101-rk external hard drives seagate st905004exa101-rk
2305,14736,0,2867,clickfree c2 500gb usb 3.0 portable external hard drive,hard drives,clickfree,hd527b3,84.98,clickfree c2 500gb usb 3.0 portable external hard drive hard drives clickfree hd527b3,lacie starck 500 gb usb 2.0 portable external hard drive 301892,computers accessories,lacie,301892,,lacie starck 500 gb usb 2.0 portable external hard drive 301892 computers accessories lacie 301892
896,14736,0,8116,samsung s2 640gb usb 3.0 portable external hard drive red,hard drives,samsung,hx-mta64da / g42,78.88,samsung s2 640gb usb 3.0 portable external hard drive red hard drives samsung hx-mta64da / g42,lacie starck 500 gb usb 2.0 portable external hard drive 301892,computers accessories,lacie,301892,,lacie starck 500 gb usb 2.0 portable external hard drive 301892 computers accessories lacie 301892
672,14736,0,1074,iosafe rugged 250gb usb 3.0 portable external hard drive,hard drives,iosafe,pa50250u5yr,249.99,iosafe rugged 250gb usb 3.0 portable external hard drive hard drives iosafe pa50250u5yr,lacie starck 500 gb usb 2.0 portable external hard drive 301892,computers accessories,lacie,301892,,lacie starck 500 gb usb 2.0 portable external hard drive 301892 computers accessories lacie 301892
1927,14736,0,5313,iosafe rugged 500gb usb 3.0 portable external hard drive,hard drives,iosafe,pa50500u5yr,299.98,iosafe rugged 500gb usb 3.0 portable external hard drive hard drives iosafe pa50500u5yr,lacie starck 500 gb usb 2.0 portable external hard drive 301892,computers accessories,lacie,301892,,lacie starck 500 gb usb 2.0 portable external hard drive 301892 computers accessories lacie 301892
2305,5328,0,3761,clickfree c2 500gb usb 3.0 portable external hard drive,hard drives,clickfree,hd527b3,84.98,clickfree c2 500gb usb 3.0 portable external hard drive hard drives clickfree hd527b3,toshiba 320 gb usb 2.0 portable external hard drive hddr320e04xw vivid white,external hard drives,toshiba,hddr320e04xw,,toshiba 320 gb usb 2.0 portable external hard drive hddr320e04xw vivid white external hard drives toshiba hddr320e04xw
1927,5328,0,6932,iosafe rugged 500gb usb 3.0 portable external hard drive,hard drives,iosafe,pa50500u5yr,299.98,iosafe rugged 500gb usb 3.0 portable external hard drive hard drives iosafe pa50500u5yr,toshiba 320 gb usb 2.0 portable external hard drive hddr320e04xw vivid white,external hard drives,toshiba,hddr320e04xw,,toshiba 320 gb usb 2.0 portable external hard drive hddr320e04xw vivid white external hard drives toshiba hddr320e04xw
2305,15868,0,3804,clickfree c2 500gb usb 3.0 portable external hard drive,hard drives,clickfree,hd527b3,84.98,clickfree c2 500gb usb 3.0 portable external hard drive hard drives clickfree hd527b3,a-data sport series sh93 500 gb usb 2.0 portable external hard drive ash93500gucyl,external hard drives,a-data,ash93500gucyl,64.99,a-data sport series sh93 500 gb usb 2.0 portable external hard drive ash93500gucyl external hard drives a-data ash93500gucyl
1927,15868,0,4644,iosafe rugged 500gb usb 3.0 portable external hard drive,hard drives,iosafe,pa50500u5yr,299.98,iosafe rugged 500gb usb 3.0 portable external hard drive hard drives iosafe pa50500u5yr,a-data sport series sh93 500 gb usb 2.0 portable external hard drive ash93500gucyl,external hard drives,a-data,ash93500gucyl,64.99,a-data sport series sh93 500 gb usb 2.0 portable external hard drive ash93500gucyl external hard drives a-data ash93500gucyl
2305,954,0,3938,clickfree c2 500gb usb 3.0 portable external hard drive,hard drives,clickfree,hd527b3,84.98,clickfree c2 500gb usb 3.0 portable external hard drive hard drives clickfree hd527b3,iomega prestige 500 gb usb 2.0 portable external hard drive 34808,external hard drives,iomega,34808,107.96,iomega prestige 500 gb usb 2.0 portable external hard drive 34808 external hard drives iomega 34808
896,954,0,8619,samsung s2 640gb usb 3.0 portable external hard drive red,hard drives,samsung,hx-mta64da / g42,78.88,samsung s2 640gb usb 3.0 portable external hard drive red hard drives samsung hx-mta64da / g42,iomega prestige 500 gb usb 2.0 portable external hard drive 34808,external hard drives,iomega,34808,107.96,iomega prestige 500 gb usb 2.0 portable external hard drive 34808 external hard drives iomega 34808
672,954,0,9962,iosafe rugged 250gb usb 3.0 portable external hard drive,hard drives,iosafe,pa50250u5yr,249.99,iosafe rugged 250gb usb 3.0 portable external hard drive hard drives iosafe pa50250u5yr,iomega prestige 500 gb usb 2.0 portable external hard drive 34808,external hard drives,iomega,34808,107.96,iomega prestige 500 gb usb 2.0 portable external hard drive 34808 external hard drives iomega 34808
2305,3546,0,4029,clickfree c2 500gb usb 3.0 portable external hard drive,hard drives,clickfree,hd527b3,84.98,clickfree c2 500gb usb 3.0 portable external hard drive hard drives clickfree hd527b3,lacie rikiki 500 gb usb 2.0 portable external hard drive 301909,external hard drives,lacie,301909,64.95,lacie rikiki 500 gb usb 2.0 portable external hard drive 301909 external hard drives lacie 301909
896,3546,0,9891,samsung s2 640gb usb 3.0 portable external hard drive red,hard drives,samsung,hx-mta64da / g42,78.88,samsung s2 640gb usb 3.0 portable external hard drive red hard drives samsung hx-mta64da / g42,lacie rikiki 500 gb usb 2.0 portable external hard drive 301909,external hard drives,lacie,301909,64.95,lacie rikiki 500 gb usb 2.0 portable external hard drive 301909 external hard drives lacie 301909
176,3546,0,2037,iosafe rugged 750gb usb 3.0 portable external hard drive,hard drives,iosafe,pa70750u1yr,139.98,iosafe rugged 750gb usb 3.0 portable external hard drive hard drives iosafe pa70750u1yr,lacie rikiki 500 gb usb 2.0 portable external hard drive 301909,external hard drives,lacie,301909,64.95,lacie rikiki 500 gb usb 2.0 portable external hard drive 301909 external hard drives lacie 301909
2305,11278,0,4929,clickfree c2 500gb usb 3.0 portable external hard drive,hard drives,clickfree,hd527b3,84.98,clickfree c2 500gb usb 3.0 portable external hard drive hard drives clickfree hd527b3,verbatim acclaim 500 gb usb 2.0 portable external hard drive 97165 piano black,,verbatim,97165,69.24,verbatim acclaim 500 gb usb 2.0 portable external hard drive 97165 piano black  verbatim 97165
1927,11278,0,2754,iosafe rugged 500gb usb 3.0 portable external hard drive,hard drives,iosafe,pa50500u5yr,299.98,iosafe rugged 500gb usb 3.0 portable external hard drive hard drives iosafe pa50500u5yr,verbatim acclaim 500 gb usb 2.0 portable external hard drive 97165 piano black,,verbatim,97165,69.24,verbatim acclaim 500 gb usb 2.0 portable external hard drive 97165 piano black  verbatim 97165
1217,11278,0,2963,verbatim smartdisk acclaim 320gb usb portable hard drive blue,hard drives,verbatim,ver97185,59.84,verbatim smartdisk acclaim 320gb usb portable hard drive blue hard drives verbatim ver97185,verbatim acclaim 500 gb usb 2.0 portable external hard drive 97165 piano black,,verbatim,97165,69.24,verbatim acclaim 500 gb usb 2.0 portable external hard drive 97165 piano black  verbatim 97165
1323,11278,0,4504,verbatim 500gb clln usb portable hard drive 97060,hard drives,verbatim,97060,77.84,verbatim 500gb clln usb portable hard drive 97060 hard drives verbatim 97060,verbatim acclaim 500 gb usb 2.0 portable external hard drive 97165 piano black,,verbatim,97165,69.24,verbatim acclaim 500 gb usb 2.0 portable external hard drive 97165 piano black  verbatim 97165
2305,7304,0,4990,clickfree c2 500gb usb 3.0 portable external hard drive,hard drives,clickfree,hd527b3,84.98,clickfree c2 500gb usb 3.0 portable external hard drive hard drives clickfree hd527b3,verbatim store n go superspeed 500 gb usb 3.0 portable external hard drive 97397 black,computers accessories,verbatim,97397,69.99,verbatim store n go superspeed 500 gb usb 3.0 portable external hard drive 97397 black computers accessories verbatim 97397
176,7304,0,4682,iosafe rugged 750gb usb 3.0 portable external hard drive,hard drives,iosafe,pa70750u1yr,139.98,iosafe rugged 750gb usb 3.0 portable external hard drive hard drives iosafe pa70750u1yr,verbatim store n go superspeed 500 gb usb 3.0 portable external hard drive 97397 black,computers accessories,verbatim,97397,69.99,verbatim store n go superspeed 500 gb usb 3.0 portable external hard drive 97397 black computers accessories verbatim 97397
1927,7304,0,5080,iosafe rugged 500gb usb 3.0 portable external hard drive,hard drives,iosafe,pa50500u5yr,299.98,iosafe rugged 500gb usb 3.0 portable external hard drive hard drives iosafe pa50500u5yr,verbatim store n go superspeed 500 gb usb 3.0 portable external hard drive 97397 black,computers accessories,verbatim,97397,69.99,verbatim store n go superspeed 500 gb usb 3.0 portable external hard drive 97397 black computers accessories verbatim 97397
2305,854,0,5608,clickfree c2 500gb usb 3.0 portable external hard drive,hard drives,clickfree,hd527b3,84.98,clickfree c2 500gb usb 3.0 portable external hard drive hard drives clickfree hd527b3,lacie starck 500 gb usb 3.0 portable external hard drive 301975,external hard drives,lacie,301975,95.0,lacie starck 500 gb usb 3.0 portable external hard drive 301975 external hard drives lacie 301975
896,854,0,7134,samsung s2 640gb usb 3.0 portable external hard drive red,hard drives,samsung,hx-mta64da / g42,78.88,samsung s2 640gb usb 3.0 portable external hard drive red hard drives samsung hx-mta64da / g42,lacie starck 500 gb usb 3.0 portable external hard drive 301975,external hard drives,lacie,301975,95.0,lacie starck 500 gb usb 3.0 portable external hard drive 301975 external hard drives lacie 301975
672,854,0,843,iosafe rugged 250gb usb 3.0 portable external hard drive,hard drives,iosafe,pa50250u5yr,249.99,iosafe rugged 250gb usb 3.0 portable external hard drive hard drives iosafe pa50250u5yr,lacie starck 500 gb usb 3.0 portable external hard drive 301975,external hard drives,lacie,301975,95.0,lacie starck 500 gb usb 3.0 portable external hard drive 301975 external hard drives lacie 301975
176,854,0,4130,iosafe rugged 750gb usb 3.0 portable external hard drive,hard drives,iosafe,pa70750u1yr,139.98,iosafe rugged 750gb usb 3.0 portable external hard drive hard drives iosafe pa70750u1yr,lacie starck 500 gb usb 3.0 portable external hard drive 301975,external hard drives,lacie,301975,95.0,lacie starck 500 gb usb 3.0 portable external hard drive 301975 external hard drives lacie 301975
2305,1284,0,6034,clickfree c2 500gb usb 3.0 portable external hard drive,hard drives,clickfree,hd527b3,84.98,clickfree c2 500gb usb 3.0 portable external hard drive hard drives clickfree hd527b3,western digital wd elements se 750 gb usb 2.0 portable external hard drive,external hard drives,western digital,wdbabv7500abk-nesn,69.99,western digital wd elements se 750 gb usb 2.0 portable external hard drive external hard drives western digital wdbabv7500abk-nesn
672,1284,0,1243,iosafe rugged 250gb usb 3.0 portable external hard drive,hard drives,iosafe,pa50250u5yr,249.99,iosafe rugged 250gb usb 3.0 portable external hard drive hard drives iosafe pa50250u5yr,western digital wd elements se 750 gb usb 2.0 portable external hard drive,external hard drives,western digital,wdbabv7500abk-nesn,69.99,western digital wd elements se 750 gb usb 2.0 portable external hard drive external hard drives western digital wdbabv7500abk-nesn
176,1284,0,2567,iosafe rugged 750gb usb 3.0 portable external hard drive,hard drives,iosafe,pa70750u1yr,139.98,iosafe rugged 750gb usb 3.0 portable external hard drive hard drives iosafe pa70750u1yr,western digital wd elements se 750 gb usb 2.0 portable external hard drive,external hard drives,western digital,wdbabv7500abk-nesn,69.99,western digital wd elements se 750 gb usb 2.0 portable external hard drive external hard drives western digital wdbabv7500abk-nesn
419,1284,0,180,western digital 1tb my passport essential se usb 3.0 portable external hard drive,hard drives,western digital,wdbacx0010bbksn,98.92,western digital 1tb my passport essential se usb 3.0 portable external hard drive hard drives western digital wdbacx0010bbksn,western digital wd elements se 750 gb usb 2.0 portable external hard drive,external hard drives,western digital,wdbabv7500abk-nesn,69.99,western digital wd elements se 750 gb usb 2.0 portable external hard drive external hard drives western digital wdbabv7500abk-nesn
1927,1284,0,7035,iosafe rugged 500gb usb 3.0 portable external hard drive,hard drives,iosafe,pa50500u5yr,299.98,iosafe rugged 500gb usb 3.0 portable external hard drive hard drives iosafe pa50500u5yr,western digital wd elements se 750 gb usb 2.0 portable external hard drive,external hard drives,western digital,wdbabv7500abk-nesn,69.99,western digital wd elements se 750 gb usb 2.0 portable external hard drive external hard drives western digital wdbabv7500abk-nesn
1141,1284,0,9434,western digital elements 500gb portable se portable hard drive black,hard drives,western digital,wdbabv5000abk-nesn,71.98,western digital elements 500gb portable se portable hard drive black hard drives western digital wdbabv5000abk-nesn,western digital wd elements se 750 gb usb 2.0 portable external hard drive,external hard drives,western digital,wdbabv7500abk-nesn,69.99,western digital wd elements se 750 gb usb 2.0 portable external hard drive external hard drives western digital wdbabv7500abk-nesn
2394,1284,0,10165,western digital 750gb my passport essential se usb 3.0 silver portable hard drive,hard drives,western digital,wdbacx7500asl-nesn,96.98,western digital 750gb my passport essential se usb 3.0 silver portable hard drive hard drives western digital wdbacx7500asl-nesn,western digital wd elements se 750 gb usb 2.0 portable external hard drive,external hard drives,western digital,wdbabv7500abk-nesn,69.99,western digital wd elements se 750 gb usb 2.0 portable external hard drive external hard drives western digital wdbabv7500abk-nesn
2305,853,0,6065,clickfree c2 500gb usb 3.0 portable external hard drive,hard drives,clickfree,hd527b3,84.98,clickfree c2 500gb usb 3.0 portable external hard drive hard drives clickfree hd527b3,lacie rikiki superspeed 750 gb usb 3.0 portable external hard drive 301950 - black,external hard drives,lacie,301950,100.24,lacie rikiki superspeed 750 gb usb 3.0 portable external hard drive 301950 - black external hard drives lacie 301950
896,853,0,10192,samsung s2 640gb usb 3.0 portable external hard drive red,hard drives,samsung,hx-mta64da / g42,78.88,samsung s2 640gb usb 3.0 portable external hard drive red hard drives samsung hx-mta64da / g42,lacie rikiki superspeed 750 gb usb 3.0 portable external hard drive 301950 - black,external hard drives,lacie,301950,100.24,lacie rikiki superspeed 750 gb usb 3.0 portable external hard drive 301950 - black external hard drives lacie 301950
